review_id,review_text,star_rating,date,business_name,business_category,platform
6129,we stayed in three rooms and the excellant view of the nile river is the beauty.Also the pleasing staff in the hotel.,4,قبل 16 سنة,Safir hotel cairo,فندق,google_maps
6130,"After stayin in concorde el salam in cairo, i decided to shift to a hotel near nile for two nights for a change...||but i think the choice of hotel was wrong, its an average hotel, average service, average cleanliness..... etc etc",3,قبل 16 سنة,Safir hotel cairo,فندق,google_maps
6131,"جامد جداااا اسعار معقوله ناس محترمه جدااا
ربنا يوسعها عليكم يارب",5,قبل 3 أشهر,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6133,معامله سيى,1,قبل 10 أشهر,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6137,بصراحة ممتاز وجيد جدا,5,قبل سنة,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6138,ممتاز,5,قبل سنة,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6139,"خدمة عملاء اسوأ ما يكون .. بنتصل محدش بيرد.. الاكل جه حمضان ولما كلمناهم قالك هنبدله ولحد بعدها ب ٥ ساعات ولا اي حاجة حصلت. ونكلمهم ميردوش
فللاسف المكان اصبح عبء على الواحد انه يطلب منه حاجة",1,قبل سنة,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6141,الأكل جيد جدا والأجواء مريحه,5,قبل سنتين,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6142,Good prices 👍👍,3,قبل سنتين,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6143,جيد جدا,4,تاريخ التعديل: قبل سنتين,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6145,A little bit slow but excellent taste.,4,قبل 3 سنوات,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6147,الاكل كويس وسعره معقول,4,قبل 4 سنوات,مشويات سعودي,مطعم مأكولات مشوية,google_maps
6150,very expert doctors there and very good tools and equipment and a very very clean place. My personal doctor was Dr loay was with me step by step to the end.,5,قبل 7 أشهر,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6152,I've been to a lot of doctors recently in many fields not just dental and I can say this place offers the most recent and most professional work. The doctors and assistants are very polite and respectful. I really appreciate the work and effort done by the doctors god bless them. I really recommend having your teeth done at this place.,5,قبل سنتين,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6153,"I am very pleased with the visit to the clinic all the staff are highly qualified , doctors have experience and qualified to do most of dental operations efficiently , the place is so clean , excellent sterilization for all dental equipments and devices and dental unit ♥️ i am so happy with this experience in Diamond dental center. There is no place for pain in Diamond dental center ♥️",5,تاريخ التعديل: قبل سنتين,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6154,حسب تجربتي الشخصيه أنصح الجميع بالتعامل مع عيادة دياموند وتحديدا فريق العمل الطبي وعلى رأسهم الدكتور محمد طلعت فقد كانوا على أعلى مستوى من المهنيه والاحتراف في العمل تحقيقا لأعلى مستويات النظافه ودقة العمل والمواعيد رغم تقدم وتعقيد حالتي المرضيه إلا أن النتائج كانت مبهره بفضل الله سبحانه وتعالى ثم مجهودات فريق العمل الطبي ذو الامكانيات الفنيه العالميه والخلق الرفيع,5,قبل سنتين,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6156,"one of the best doctors, he listens to your concerns carefully and meets your expectations of the treatment.",5,قبل سنتين,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6157,"I was very pleased by my visit to DDC, starting from the receptionist and the nurses who were very welcoming and cheerful, the place was clean and tidy. The Dr who examined and treated me was very professional, experienced, and he took his time in diagnosing and explaining the procedure carefully in very simple terms. I didn't feel any discomfort or pain throughout the visit at all...in fact it was relaxing and reasonably short (around 30min). The pricing was okay compared to nowadays dental care fees.
I recommended DDC to one of my relatives, and they were very pleased as well.
Thank you for the great service!",5,قبل سنتين,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6158,خدمه ممتازه و سريعه والاطباء علي اعلي مستوي,5,قبل سنتين,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6160,السلام عليكم ارغب بمراسلتكم على الواتس اب ان امكن قبل زيارتي للعيادة,5,قبل سنتين,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6161,"Very very professional and knowledgeable team. I am impressed with their high quality services, dental equipment and methods they using. I am comparing to Canada where I came from. Unbelievable amazing! Imaan at the front desk is amazing, I love the way she explain and finish the transaction with discretion, she can help you to find schedule and calls to remind the appointments. Dr. Mahmoud is just awesome, very professional and humble. He make sure to know everything you experiencing before he start, his hands are blessed because you won't feel anything. The 2 assistant are so helpful, all dental equipments for use are wrapped and sealed. All of them speaks English. All this at very low price compare to anywhere else. WONDERFUL EXPERIENCE AND AMAZING TEAM 👏.  May Allah bless you.",5,قبل 4 سنوات,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6162,عيادة محترمة جدا والدكاترة محترفين بجد والشغل كويس جدا جدا من احسن العيادات الي دخلتها,5,قبل 5 سنوات,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6163,"Doctors reply on phone all the time they are available all the time . They are very polite.
I have gone with a severe tooth ache and I never felt pain after that.
I am now making ortho with another doctor in the same clinic he is very professional
Thank you ❤️👏",5,قبل 9 سنوات,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6164,perfect clinic with an experienced doctor.,5,قبل 9 سنوات,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6165,Professional and perfect clinic,5,قبل 9 سنوات,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps
6168,"صيدلية 15137, ولي العهد بحدائق القبة",5,قبل 3 سنوات,صيدلية ولى العهد,صيدلية,google_maps
6170,it is the name of the street,5,قبل 8 سنوات,صيدلية ولى العهد,صيدلية,google_maps
6171,Good,5,قبل 8 سنوات,صيدلية ولى العهد,صيدلية,google_maps
6172,مكان جيد,5,قبل 8 سنوات,صيدلية ولى العهد,صيدلية,google_maps
6173,جيدين في كل شئ,5,قبل 8 سنوات,صيدلية ولى العهد,صيدلية,google_maps
6174,مغلق,1,قبل سنتين,مطعم فول,مطعم فلافل,google_maps
6175,ممتاز,5,قبل 4 سنوات,مطعم فول,مطعم فلافل,google_maps
6176,Good,5,قبل 4 سنوات,مطعم فول,مطعم فلافل,google_maps
6177,جميله,3,قبل 4 سنوات,مطعم فول,مطعم فلافل,google_maps
6178,"extremely unprofessional service, disrespectful to client’s time, trust & health condition..worst functioning medicine service ever with Dr. Marez Andrawes & her team.  DONT  let them fool you with their fake smiles & acting nice..they rarely respond and when they respond it’s  mainly because one keeps calling or texting  to follow up  on their work.  During My first physiotherapy session I had a teared muscle due to the trainer disqualification. I would never recommend this clinic to anyone, they will Push you to keep going to the Physio training even if u have a physiotherapist at home..with the excuse that it is a holistic approach…they are not honest nor clear  in their communication, let alone that Dr. Marez doesn’t communicate with clients directly when needed… Shame
On you..you wasted my time, money & energy.",1,قبل سنة,The Clinic,مركز طبي,google_maps
6179,"The clinic has a cozy atmosphere and provides great doctors, but the management and reception need improvement. They rarely answer the phone, making it difficult to schedule appointments or get assistance. Better responsiveness is crucial for a smoother patient experience.",2,قبل سنة,The Clinic,مركز طبي,google_maps
6180,"If I could’ve given this place zero stars I would’ve. This place is so unhygienic and unsafe. I’ve been getting laser here for over a year. The lady who does laser has changed in that time. The current woman is highly unprofessional and extremely lazy. She doesn’t map out the body like any professional would with lines she just does any garbage and waste your money. She also doesn’t have the basic education and hygiene awareness to wear gloves when touching your body. Like an idiot this woman was not paying attention and my labia during a Brazilian and said nothing. She shouldn’t be doing this job. She’s highly unqualified and will lead to injury. Also, the laser itself is extremely old and has not had any maintenance on it. It’s falling apart and looks disgusting. I’ve had 12 sessions and I’ve stopped having any improvements. They’re using burnt out laser and charging full price. Avoid this place they don’t do business ethically or hygienically.",1,قبل سنة,The Clinic,مركز طبي,google_maps
6181,Best care,5,قبل سنة,The Clinic,مركز طبي,google_maps
6183,very good experience best nutritionist in town!,5,تاريخ التعديل: قبل سنتين,The Clinic,مركز طبي,google_maps
6184,Avoid this place,1,قبل 3 سنوات,The Clinic,مركز طبي,google_maps
6185,"My appointment was at 2:00, waited 3 hours. Staff are terrible, robot like and do not keep turns",1,قبل 3 سنوات,The Clinic,مركز طبي,google_maps
6186,"Perfect place with Diverse high quality Medical, Nutrition, and Cosmetic Services.",5,قبل 3 سنوات,The Clinic,مركز طبي,google_maps
6187,"اشكر د حنان
ضمير واتقان في العمل",5,قبل 5 سنوات,The Clinic,مركز طبي,google_maps
6188,very bad,1,قبل 7 سنوات,The Clinic,مركز طبي,google_maps
6189,"Very bad services, I advise to avoid this clinic",1,قبل 8 سنوات,The Clinic,مركز طبي,google_maps
6190,The team are so friendly,5,قبل 8 سنوات,The Clinic,مركز طبي,google_maps
6191,Good experience. Professional staff and expert doctor,5,قبل 9 سنوات,The Clinic,مركز طبي,google_maps
6192,Super lékárna.,5,قبل شهرين,صيدلية باب الخلق,صيدلية,google_maps
6196,Excellent delivery service,5,قبل 9 سنوات,صيدلية باب الخلق,صيدلية,google_maps
6197,جيد,4,قبل 9 سنوات,صيدلية باب الخلق,صيدلية,google_maps
6198,ملابس راقية باثمنة مناسبة,5,قبل سنتين,ARAFA & DAJANI GOOD HOUSE,متجر ملابس حريمي,google_maps
6199,اختارات كتير من ملابس السيدات,5,قبل سنتين,ARAFA & DAJANI GOOD HOUSE,متجر ملابس حريمي,google_maps
6200,د.بيشوي شاطر ماشاء الله والعيادة نضيفة وبيهتموا بالتعقيم,5,قبل 5 أشهر,Dr Beshoy Malak Dental Clinic | عيادة أسنان دكتور بيشوي ملاك‎,عِيادة أسنان,google_maps
6201,"Very professional and smart doctor. I had to get a root canal and crown done and everything was done exceptionally, better than what is done by dentists in America. The doctor also took extra time out of his schedule to accommodate me and my family. Excellent work done for our family, the office was very clean, and the staff are super friendly! Highly recommended.",5,قبل سنة,Dr Beshoy Malak Dental Clinic | عيادة أسنان دكتور بيشوي ملاك‎,عِيادة أسنان,google_maps
6202,من احسن الشخصيات نظافه وإ انضباط في الوقت 👌🏽👌🏽👌🏽🤍🫡,5,قبل سنة,Dr Beshoy Malak Dental Clinic | عيادة أسنان دكتور بيشوي ملاك‎,عِيادة أسنان,google_maps
6204,بجد احسن دكتور فى مصر,5,قبل 3 سنوات,Dr Beshoy Malak Dental Clinic | عيادة أسنان دكتور بيشوي ملاك‎,عِيادة أسنان,google_maps
6207,دكتور بيشوى شاطر جدا جدا في شغله بيهتم جدا بالنظافة وأسعار كويسة جدا,5,قبل 4 سنوات,Dr Beshoy Malak Dental Clinic | عيادة أسنان دكتور بيشوي ملاك‎,عِيادة أسنان,google_maps
6208,من احسن دكاترة الاسنان في مصر اهتمام بالنظافة وموقع ممتاز واسعار كويسة جدا مواعيدة مظبوطة جدا 👍🏼👍🏼👌,5,قبل 4 سنوات,Dr Beshoy Malak Dental Clinic | عيادة أسنان دكتور بيشوي ملاك‎,عِيادة أسنان,google_maps
6212,جميلة,5,تاريخ التعديل: قبل 7 سنوات,Kiwan Pharmacy صيدليات كيوان,صيدلية,google_maps
6214,متخصصين بكفاءات الأطباء تعالى الأدوية متاحة,5,قبل 7 سنوات,Kiwan Pharmacy صيدليات كيوان,صيدلية,google_maps
6217,جيدة تعاون ممتاز,4,قبل سنة,العيادة al3yada,عيادة طبية,google_maps
6219,مكان نظيف تعامل راقي من دكتورة اميرة الله يبارك فيها ومن الاستقبال,5,قبل سنتين,العيادة al3yada,عيادة طبية,google_maps
6223,للأسف الموظفة المسئولة عن الاستقبال والحجز مدام/ هبة، اسلوبها وحش جدا مع المرضى وبتقفلك من المكان ده غير إنها كل شوية على التليفون ومش مهتمة بالناس,1,قبل 3 سنوات,العيادة al3yada,عيادة طبية,google_maps
6224,Excellent collection of consultants,5,قبل 4 سنوات,العيادة al3yada,عيادة طبية,google_maps
6226,تمام,5,2026-02-27,Elmenus,food_delivery,play_store
6227,مفيش اي احترافية ف التعامل,1,2026-02-16,Elmenus,food_delivery,play_store
6228,برنامج سئ جدا,1,2026-02-16,Elmenus,food_delivery,play_store
6229,ممتاز جدا جدا,5,2026-02-13,Elmenus,food_delivery,play_store
6230,بشع انا كاتبه العنوان صح المندوب يكلمني يقولي عنوان تاني وحاجه ف منتهي قله الادب,1,2026-02-12,Elmenus,food_delivery,play_store
6231,جميل,5,2026-02-12,Elmenus,food_delivery,play_store
6236,سيء,1,2026-01-28,Elmenus,food_delivery,play_store
6244,وحش جدا,1,2026-01-01,Elmenus,food_delivery,play_store
6245,ممتاز,5,2025-12-30,Elmenus,food_delivery,play_store
6247,رووووعه,5,2025-12-26,Elmenus,food_delivery,play_store
6250,لايغطي منطقتي السكنية الفسطاط منذ سنوات وبالنسبة لي هذا فشل,1,2025-12-16,Elmenus,food_delivery,play_store
6252,I ordered and that was my first order on my account from elmenus but no one helped me and customer service block my account,1,2025-12-08,Elmenus,food_delivery,play_store
6253,جميل جدا و رائع,5,2025-11-30,Elmenus,food_delivery,play_store
6254,بحدد موقعى ومش عايز يفتح المطاعم,1,2025-11-29,Elmenus,food_delivery,play_store
6256,شكرا علي حل المشكله,5,2025-11-20,Elmenus,food_delivery,play_store
6260,مفيش اي حرفية من خدمة العملاء وبيقبلو المال الحرام,2,2025-11-11,Elmenus,food_delivery,play_store
6261,ممتاز,5,2025-11-10,Elmenus,food_delivery,play_store
6264,ممتازة وكان عندي مشكلة وكلموني,5,2025-11-02,Elmenus,food_delivery,play_store
6266,سيئ,1,2025-10-29,Elmenus,food_delivery,play_store
6267,كويس,5,2025-10-24,Elmenus,food_delivery,play_store
6268,تطبيق فاشل لا يقبل التسجيل ولا الدخول,1,2025-10-20,Elmenus,food_delivery,play_store
6271,سئ جدا المطعم طلب ديبوزت وطلبت المطعم يتواصل معايا عشان نكسب وقت وللاسف خدمه عملاء الابلكيشن ضيعت نص ساعه وفي الاخر عاوزني هستني ساعه كأني لسه طالب الاوردر ولما موافقتش لغو الاوردر,1,2025-10-05,Elmenus,food_delivery,play_store
6272,ممتاز جدا جدا,5,2025-10-04,Elmenus,food_delivery,play_store
6273,ممتاز,5,2025-10-03,Elmenus,food_delivery,play_store
6274,خدمة عملاء ممتازة,5,2025-10-02,Elmenus,food_delivery,play_store
6276,كثير مطاعم مش موجودة في التطبيق او لا تعمل، بيهتموش ابدا بتعديلات على الطلب,1,2025-09-27,Elmenus,food_delivery,play_store
6277,جيد,4,2025-09-26,Elmenus,food_delivery,play_store
6280,خدمة ممتازة وأسعار وعروض افضل من أى مكان تانى واقل خدمة توصيل ممكن تشوفها ارخص من المطعم نفسة,5,2025-09-20,Elmenus,food_delivery,play_store
6282,جميل جدا,5,2025-09-05,Elmenus,food_delivery,play_store
6283,كان عندي ٥٠ جنيه على المحفظة فتحت لقيتها راحت,1,2025-09-03,Elmenus,food_delivery,play_store
6286,جامد واسعاره حلوه وكفايه أنه مش مقاطعه,5,2025-08-26,Elmenus,food_delivery,play_store
6287,رسوم توصيل كتير,1,2025-08-26,Elmenus,food_delivery,play_store
6289,اسوء ابلكيشن مفيش مره اطلب اوردر وف اهتمام ولا يوصل مشفتش اسوء من كده,1,2025-08-17,Elmenus,food_delivery,play_store
6290,تجربه غير مرضيه,1,2025-08-14,Elmenus,food_delivery,play_store
6291,ممتاز,5,2025-08-08,Elmenus,food_delivery,play_store
6294,سئ جدا .. تأخير في الاوردر اكتر من ساعتين .. و لما كلمت الدعم لقيت متسحل عندهم اوردر تاني خالص و اتلغي الاوردر .. اخر مرة اتعامل معاهم,1,2025-08-05,Elmenus,food_delivery,play_store
6295,مش بيوصل للاغلب المناطق,1,2025-08-03,Elmenus,food_delivery,play_store
6296,تجربه طيبه جميله بس . بقى قليل جدا اكواد الخصم زى زمان للاسف,4,2025-07-27,Elmenus,food_delivery,play_store
6300,ممتاز,5,2025-07-18,Elmenus,food_delivery,play_store
6301,ممتاز,5,2025-07-17,Elmenus,food_delivery,play_store
6302,وحش جدا,1,2025-07-17,Elmenus,food_delivery,play_store
6304,لا يوجد اوبشنز كثيرة مثل طلبات,3,2025-07-12,Elmenus,food_delivery,play_store
6309,البرنامج حلو جداااااا,5,2025-07-02,Elmenus,food_delivery,play_store
6310,كان عندي مشكلة وتم التواصل معايا وحلها بكل دقه وذوق من موظفة خدمة العملاء,5,2025-07-01,Elmenus,food_delivery,play_store
6314,ممتاز,5,2025-06-24,Elmenus,food_delivery,play_store
6316,برنامج مش حلو وكمان اونطه,1,2025-06-08,Elmenus,food_delivery,play_store
6317,يحتاج تحديث لقائمة المطاعم,3,2025-06-03,Elmenus,food_delivery,play_store
6319,ناس مظبوطة,5,2025-04-28,Elmenus,food_delivery,play_store
6321,ممتاز,5,2025-04-12,Elmenus,food_delivery,play_store
6322,ازبل تطبيق لا خدمة العملاء ولا احترام للعميل بجد تطبيق مكانه سلة الزبالة,1,2025-04-05,Elmenus,food_delivery,play_store
6323,رائع,5,2025-04-03,Elmenus,food_delivery,play_store
6325,ممتاز,5,2025-03-23,Elmenus,food_delivery,play_store
6327,غير مدعوم في منطقتي,1,2025-03-15,Elmenus,food_delivery,play_store
6330,الأسوأ بين السيئين,1,2025-02-11,Elmenus,food_delivery,play_store
6331,ابلكيشن ممتاز وخدمه عملاء في منتهي المصداقيه 🥰,5,2025-01-25,Elmenus,food_delivery,play_store
6332,تمام,4,2025-01-23,Elmenus,food_delivery,play_store
6333,ابلكيشن فاشل,1,2025-01-18,Elmenus,food_delivery,play_store
6334,التطبيق لا يعمل,1,2025-01-14,Elmenus,food_delivery,play_store
6337,ممتاز,5,2024-12-25,Elmenus,food_delivery,play_store
6338,زبالة لو في صفر كنت اديتة,1,2024-12-19,Elmenus,food_delivery,play_store
6341,اسوء برنامج واسوء اكل بيجى منه ومش بيردو ولا بيبدلو الاكل,1,2024-12-13,Elmenus,food_delivery,play_store
6342,ادارة الابلكيشن لا يستجيبوا للمشاكل ولا يلزمهم العميل أسوء تعامل,1,2024-12-13,Elmenus,food_delivery,play_store
6346,تحربة سيئة والطيرين غير امنه,1,2024-12-01,Elmenus,food_delivery,play_store
6349,حلو,5,2024-11-20,Elmenus,food_delivery,play_store
6350,جميل,5,2024-11-19,Elmenus,food_delivery,play_store
6352,اسواء ابلكشن,1,2024-11-16,Elmenus,food_delivery,play_store
6353,حقيقي تجربه ممتازه,5,2024-11-13,Elmenus,food_delivery,play_store
6354,مفيش خصومات,3,2024-11-13,Elmenus,food_delivery,play_store
6355,ممتاز,5,2024-11-08,Elmenus,food_delivery,play_store
6356,يفشل دائمآ في تحديد الموقع,1,2024-11-08,Elmenus,food_delivery,play_store
6357,رائع,5,2024-11-03,Elmenus,food_delivery,play_store
6358,ابلكيشن سخيف الاختيارات مش واضحه,1,2024-10-30,Elmenus,food_delivery,play_store
6360,كويس جدا,5,2024-10-26,Elmenus,food_delivery,play_store
6361,ممتاز جدآ جدآ جدآ,5,2024-10-22,Elmenus,food_delivery,play_store
6362,جميل,5,2024-10-20,Elmenus,food_delivery,play_store
6364,تطبيق سيئ جدا وبيتاخرو جدا في التوصيل,1,2024-10-13,Elmenus,food_delivery,play_store
6365,لايوجد اي خدمة العملاء,1,2024-10-09,Elmenus,food_delivery,play_store
6367,ذشضشششذسششذضششضشششءشذذشذضذشذشذ~,5,2024-09-23,Elmenus,food_delivery,play_store
6368,ممتاز جدا جدا جدا ومحترمين,5,2024-09-23,Elmenus,food_delivery,play_store
6370,اختيار المطاعم سيئ,1,2024-09-14,Elmenus,food_delivery,play_store
6371,مفيش خدمه توصيل داخل العبور خااالص,1,2024-09-11,Elmenus,food_delivery,play_store
6372,اسوء معامله واسوء تجربه,1,2024-09-07,Elmenus,food_delivery,play_store
6373,لغيت اورور في ساعتها متأخرتش دقيقة واحدة و مرضيش يلغي الاوردر و بعدها حاولت اتواصل مع خدمة العملاء لاقيت ان ملهمش رقم و بعت رسالة على الابلكيشن ماستفتدتش حاجة يعني ايه مايبقاش في إلغاء للاوردر في ساعتها مش فاهمة,1,2024-09-06,Elmenus,food_delivery,play_store
6374,الخدمات سيئه جدا وفقدت المصدقيه في الاسعار وخدمة العملاء بتاعت الابلكشين سيئه و ناس زباله ومفيش خبره ولازم يتقفل الابلكشين,1,2024-09-06,Elmenus,food_delivery,play_store
6375,المفضل لدي,5,2024-09-02,Elmenus,food_delivery,play_store
6383,للأسف سئ جدا عندما اسوي الاوردر يقول نأسف غير متاح في منطقتك,1,2024-07-31,Elmenus,food_delivery,play_store
6386,ممتاز بجد احسن من طلبات,5,2024-07-15,Elmenus,food_delivery,play_store
6387,رادي جدا,5,2024-07-13,Elmenus,food_delivery,play_store
6388,جيدة,5,2024-07-08,Elmenus,food_delivery,play_store
6389,عاوز اشتغل دليفري,1,2024-07-08,Elmenus,food_delivery,play_store
6390,تطبيق نصاب حراميه خصمو مبلغ من حساب الفيزا بدون وجه حق انصح الجميع بعدم اضافة كارت الفيزا على التطبيق ده وعدم استخدام التطبيق والله حراميه,1,2024-07-07,Elmenus,food_delivery,play_store
6391,حلو,5,2024-07-05,Elmenus,food_delivery,play_store
6392,سرعة التوصيل سيء جدا,1,2024-07-04,Elmenus,food_delivery,play_store
6393,التطبيق سي لا يعمل لاانصح تحميل البرنامج,1,2024-07-04,Elmenus,food_delivery,play_store
6394,ابلكيشن عقيم والأوردر يجي غلط ومفيش خدمة عملاء,1,2024-07-02,Elmenus,food_delivery,play_store
6395,برنامج رخم جدا ومبيسعدش الناس توصل للي هيا عوزة بسرعه,1,2024-07-02,Elmenus,food_delivery,play_store
6396,ممتاز,5,2024-07-01,Elmenus,food_delivery,play_store
6398,برنامج سئ جدا عند تحديد الموقع لا يتم تحديد الموقع,1,2024-06-23,Elmenus,food_delivery,play_store
6401,تطبيق سئ جدا,1,2024-06-10,Elmenus,food_delivery,play_store
6402,جيد,5,2024-06-06,Elmenus,food_delivery,play_store
6404,عند طلب الاوردر او اضافتة اوردر الى السلة يخرج تلقائيا من التطبيق نعيد الكرة من اول وجديد ويخرج مرة اخرى ولا يمكن ان يتم استخدام التطييق ابدا,1,2024-06-01,Elmenus,food_delivery,play_store
6405,بشع بجد سيء جدا جدا,1,2024-05-28,Elmenus,food_delivery,play_store
6407,رائع,5,2024-05-26,Elmenus,food_delivery,play_store
6408,ولا مره الطلب وصل في الوقت المحدد,1,2024-05-05,Elmenus,food_delivery,play_store
6409,لقينا صرصار في الاكل من مطعم حضرموت فيصل وبعد التحدث مع شخص اسمه يوسف في خدمة العملاء في ابليكشن المنيوز وإرسال الصور .. رد ببرود معلش !!!,1,2024-05-04,Elmenus,food_delivery,play_store
6410,جميل جداً جداً,5,2024-05-03,Elmenus,food_delivery,play_store
6411,اغلب المناطق مش موجوده فيه,1,2024-05-02,Elmenus,food_delivery,play_store
6412,تطبيق رائع بس بو أمكن يوصل للقري البعيدة,5,2024-04-24,Elmenus,food_delivery,play_store
6413,البرنامج رافض يشتغل نزلته اكتر من مرة ومافيش فايده حتي ايميل الشكاوي مش قابل,1,2024-04-21,Elmenus,food_delivery,play_store
6414,جميل جدا,5,2024-04-15,Elmenus,food_delivery,play_store
6420,ابلكيشن سئ جدا جدا جدا جدا وعقيم ولا أنصح به,1,2024-03-25,Elmenus,food_delivery,play_store
6421,اسعار المطاعم في التطبيق اغلي بكتير جدا عن الاسعار في المطاعم نفسها او حتي في تطبيق مشابه,1,2024-03-18,Elmenus,food_delivery,play_store
6422,تجربه زي الزفت و ابليكيشنز مقرف و الدليفري مقرفين بجد و بطئ جداا حاجه قرف,1,2024-03-10,Elmenus,food_delivery,play_store
6423,سئ ونصابين,1,2024-03-09,Elmenus,food_delivery,play_store
6426,التطبيق غير واضح ومتلخبط جداااا غير جيد,1,2024-02-29,Elmenus,food_delivery,play_store
6427,محترم,5,2024-02-27,Elmenus,food_delivery,play_store
6428,رديء جدا جدا انا مبعرفش اتواصل مع حد من المطعم و حتي مش عاوفه اللغيه بجد سيء و همسحه,1,2024-02-26,Elmenus,food_delivery,play_store
6432,من اقذر التجارب ومن اقذر خدمه العملاء ولا انصح بتجربته تحديييث كداااابين واسوا خدمه عملااااء,1,2024-02-01,Elmenus,food_delivery,play_store
6433,اسوء ابلكيشن اتعاملت معاه,1,2024-01-30,Elmenus,food_delivery,play_store
6435,الدعم عندهم سي جدا جدا,1,2024-01-26,Elmenus,food_delivery,play_store
6436,لية مش بتنزلو برومو كود خصم بس يكون من مطاعم مختلفة مش مطعم محدد يعني اختار المطعم الي انا عوزة,2,2024-01-25,Elmenus,food_delivery,play_store
6437,تطبيق جميل في عروض كتيره,5,2024-01-24,Elmenus,food_delivery,play_store
6439,عندهم طيار قليل الأدب و مش محترم بيتأخر جدا على معاد التوصيل و بيتصل يشتم العميل لو العميل اتضايق م التأخير اسمه مروان و عيل صغير كده,2,2024-01-19,Elmenus,food_delivery,play_store
6440,برنامج زى الزفت و خدمة عملا زفت مفيش اى اهتمام بالعميل,1,2024-01-16,Elmenus,food_delivery,play_store
6441,التطبيق سهل الاستخدام ولكن المطاعم المشتركة غير جيدة وعند الشكوى من مطعم لايتم التعامل بجدية مع هذه الشكوى كما تفعل تطبيقات اخرى يجب تحديث خدمة العملاء لتكون اكثر فاعلية,4,2024-01-10,Elmenus,food_delivery,play_store
6442,ممتاز جدااااا,5,2024-01-08,Elmenus,food_delivery,play_store
6444,جميل جدا,5,2024-01-06,Elmenus,food_delivery,play_store
6446,ممتازجدا,5,2024-01-01,Elmenus,food_delivery,play_store
6449,زباله,1,2023-12-29,Elmenus,food_delivery,play_store
6453,جيد,5,2023-12-23,Elmenus,food_delivery,play_store
6454,هايل,5,2023-12-22,Elmenus,food_delivery,play_store
6455,Late order by 1 hour,1,2023-12-21,Elmenus,food_delivery,play_store
6458,راقم 1 😘😘,5,2023-12-13,Elmenus,food_delivery,play_store
6459,برنامج حلوووو جداااااا,5,2023-12-10,Elmenus,food_delivery,play_store
6462,الابليكشن مدمر خالص ومحتاج ابديت لكل حاجة ... ابقي لسه مكنثل الاوردر واعمل اوردر جديد من نفس المطعم يقولي المطعم ده مش بيقبل اون لاين .. ومطاعم بتبقي جنب بيتي اجي اعمل اوردر منها يقولي المطعم ده مش بيوصل لمنطقتك..... لازم ابديت للابليكشن من الالف للياء,2,2023-12-08,Elmenus,food_delivery,play_store
6466,تم,3,2023-11-29,Elmenus,food_delivery,play_store
6467,زى الزفت وسرقة مقصودة وسوء تعامل وتاخير الاورد وقلة مطاعم ياريت محدش يتعامل معاهم,1,2023-11-28,Elmenus,food_delivery,play_store
6468,حلو,5,2023-11-27,Elmenus,food_delivery,play_store
6470,ممتازين اتعملت معاهم كتير جدا توصيل بالظبط ومحترمين وخدمه العملاء لو فيه حاجه بتتصل بيك علي طول مجرد مايلقو مشكله انا لسه طالبه انهارده ممتاز علي طول بطلب منهم,5,2023-11-23,Elmenus,food_delivery,play_store
6475,عندي متجر حلويات ومحتاج اضيفه,5,2023-11-09,Elmenus,food_delivery,play_store
6476,ابليكيشن فاشل حقيقي المطعم نفسه قالي نزليه وهيوصل لحضرتك وهما يقولوا مفيش توصيل لمنطقتك حاجه زفت يعني,1,2023-11-07,Elmenus,food_delivery,play_store
6479,ممتاز,1,2023-11-04,Elmenus,food_delivery,play_store
6481,شركة غير محترمه ولا تحترم العميل و بتطلب اننا نحترم قوانينها وهما ما بيحترموش حد,1,2023-10-29,Elmenus,food_delivery,play_store
6482,خدمة توصيل بتوصل بمزجها يعني اية مافيش توصيل لفيصل والهرم دة تخلف,1,2023-10-27,Elmenus,food_delivery,play_store
6484,الأسعار جدًا مبالغ فيها,2,2023-10-24,Elmenus,food_delivery,play_store
